,config_id,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,scale_pos_weight,subsample,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_avg_precision,test_f1_std,train_f1,train_accuracy,overfit_gap_%
639,640,0.9671520570837451,0.4582102722660331,0.13072872780376288,3,16,500,0.2741223145812276,1.5741291467582441,65.63106079251784,0.8387190356141472,0.4746158094248484,0.14368193763056056,0.9470825077708904,0.24950726231667825,0.8902119517015674,0.6286681530853232,0.001658743502594342,0.2650881950594322,0.48941858183792786,6.244681055807666
640,641,0.6950601173441696,0.17756582387690628,0.018597345913588692,6,15,700,1.7442513167460616,0.5292661793895442,98.44659118877676,0.7833026294527314,0.4694186553011817,0.1430500819311875,0.9524963796435995,0.24873920081284084,0.9107705769734729,0.7374383411377421,0.002559823400402051,0.2640764092347487,0.486059758115609,6.165979617120354
641,642,0.9438520913791499,0.17545750627603934,0.032242733121245114,6,9,300,2.5108916227121214,4.334343526554207,65.63106079251784,0.5420534030574987,0.4706212694190313,0.14305619224574898,0.9497894437072449,0.24865373174898,0.8996096870474555,0.6992665712783639,0.003489464345054343,0.26485764801468237,0.48857892330804564,6.516659191771335
642,643,0.9323261773013729,0.0593303072372694,0.04265653730582561,3,27,800,2.5789360360578195,0.8440500289228209,32.81553039625892,0.7414256372050524,0.4745476303189502,0.1429233252114329,0.9401944388902017,0.24812381472918651,0.868614476445719,0.569713076831625,0.0024638955872814646,0.2602359755110874,0.48610514545032774,4.881498696576392
643,644,0.9222746992675352,0.15955023662162782,0.1674939400886287,3,14,500,1.682031582010542,2.405309419220432,98.44659118877676,0.8481443879390699,0.4702359212361098,0.14259666923841655,0.9465917146856198,0.24785385659967893,0.8948340156152484,0.6444242538807393,0.002048834361971424,0.26551864143572257,0.48996889830196455,7.127097023378148
644,645,0.7058306071787641,0.43715880242720856,0.10789485042420006,4,29,300,0.6715471977189618,4.108953184222246,65.63106079251784,0.6392951695159793,0.4667859951247072,0.1424114803851167,0.9520080102278856,0.24775074295255034,0.8903872490365913,0.6425051110407795,0.0035716256191957027,0.26271582837530383,0.48335341972090323,6.040379634954163
645,646,0.6234537133337927,0.4192746074514141,0.07767527295234289,4,13,500,0.5315127758155965,2.537231830598711,98.44659118877676,0.6351238460653916,0.46683144700353163,0.14223104880236861,0.9505292688394864,0.2474354277662477,0.8993185164188464,0.6800636527064299,0.0014468984140040624,0.26330233565924643,0.4840853323611764,6.412544895546746
646,647,0.8736600550686904,0.2698460661945399,0.12148272147613116,3,28,700,1.6280882494747453,0.7046211248738132,98.44659118877676,0.5826334695315012,0.46728551511021943,0.14222546130820052,0.949545258999388,0.24739337184880136,0.8895261343152224,0.6237734136326165,0.0013446006183780587,0.263321678792952,0.48420441804276565,6.4384533931189925
647,648,0.827586857262169,0.13011829899261468,0.040303529882858076,7,5,200,0.5569401147037291,3.3210969249448414,98.44659118877676,0.860282774322203,0.4627236339829139,0.14145135840241602,0.9520043747235502,0.24630444917938465,0.9083203786680724,0.7287783976583807,0.002459268900569541,0.26231101221794384,0.4813619322906387,6.498690174655164
648,649,0.912989106354041,0.050318739261766665,0.0555760814236295,6,2,200,2.219013902180291,0.9563020895729335,98.44659118877676,0.8255737924408371,0.46401727289860195,0.14138524734718397,0.9485597343658165,0.24608552431976358,0.9053835431890341,0.7181311880699666,0.0020519708034724524,0.26282157763555947,0.482661215184077,6.800909302592317
649,650,0.8494744142436927,0.18417360689717566,0.09214578301663598,3,5,900,0.10102921162339207,4.3959288630062385,98.44659118877676,0.9121634459396346,0.4607720566515473,0.14114175607325283,0.9532371136519247,0.24587257799116707,0.8988941815835954,0.661499667082244,0.0016657620139515575,0.2605744277655828,0.47668112516701405,5.979458911007107
650,651,0.6847409670156901,0.022659639480447302,0.07648953851063156,5,11,300,1.9850528651995694,2.419946840898736,131.2621215850357,0.8159943401980945,0.45972843526093354,0.14082822757611055,0.9524985003544616,0.24537350682432071,0.9063431915145814,0.7154544442380752,0.0019956598557699613,0.2606375730825278,0.4768229353384875,6.220747486457712
651,652,0.9369374777605092,0.006453613990495988,0.0530712238942355,5,21,300,1.9318697383428405,1.904759225117375,65.63106079251784,0.5635481201092196,0.4603860903910622,0.14068206800273259,0.9497903525833287,0.24506298706101665,0.8951654686354438,0.6713741059890419,0.0014431131307397508,0.26045182480099605,0.47685135032636267,6.279543853004554
652,653,0.6665009565290989,0.33474347759909506,0.19888647863202183,4,6,200,2.9864414721127712,2.231761755988211,131.2621215850357,0.5300711713003926,0.461271100202271,0.14048789788720378,0.9458515865946836,0.24463060871863335,0.8879998083596907,0.6311433280370528,0.002989901125607286,0.26106504280571025,0.477906684282987,6.7180612324679645
653,654,0.5076974458456542,0.29146302840213156,0.05808929244412567,6,19,200,0.6614510804199123,3.6286295518205165,65.63106079251784,0.5942703028746256,0.45807111693157043,0.14001008108414106,0.9483143378231811,0.24399275890914737,0.8979843800556232,0.6898766300165435,0.0022217457127571404,0.2594137857589084,0.47397482926393525,6.3202805356626035
654,655,0.795446471594121,0.3387821809211412,0.013151687496292669,5,19,700,1.9355183712283495,0.8718321450249572,32.81553039625892,0.6987860105437611,0.4551889954998288,0.13913595154223263,0.9461003156829598,0.2425907638272272,0.8794512836549242,0.619185600208821,0.0023828980590882677,0.25565197479282126,0.4691180900657514,5.384051214289531
655,656,0.6516429454246415,0.46627743920965603,0.03254231549090026,8,26,200,1.2622836052977773,3.0084108200914805,98.44659118877676,0.7377980959110042,0.4482444305159521,0.13820707976427177,0.9517574633874417,0.24136252298406444,0.9091081185734886,0.7327739600742367,0.003066514162682082,0.25623093138153613,0.4646755870916393,6.1601976204289866
656,657,0.692937251447558,0.39586012963067324,0.12323788001486154,3,6,800,1.5932560346557285,4.208616808723381,131.2621215850357,0.994017983077796,0.44372823819720375,0.13773353178882827,0.9566829658444368,0.2407974704589111,0.8989190377728902,0.6597379545024576,0.000772489006563934,0.25433202405779226,0.45930260472465856,5.620720837759241
657,658,0.6504831598158108,0.09202238602510676,0.15372570671789326,3,4,500,2.0873849008222365,4.721044191730538,98.44659118877676,0.6630851270641267,0.4462473137447728,0.13763263524862687,0.9505286629220973,0.24044826135570854,0.8891758146559298,0.6272359184169883,0.0017182726285347198,0.25490930743618156,0.46122599642563333,6.014202805600655
658,659,0.503521457312071,0.40274802301612217,0.02459118001447946,9,14,200,2.8963459038018637,4.57907174095372,131.2621215850357,0.8850106142279144,0.4425480113637681,0.13717590021487383,0.9537273008198062,0.2398508658432926,0.9160979291826479,0.7681657432664662,0.0018725670854111071,0.2558040609864468,0.46345008414830946,6.651297708292314
659,660,0.9137765261370234,0.08535418165624009,0.015788100398702425,7,16,200,1.5317422723786795,3.075645702705999,32.81553039625892,0.7341650929669068,0.43907576750167737,0.1363499612213805,0.9527429880210132,0.23855396835331844,0.8846050578764715,0.6349049103373556,0.0027799737728598315,0.2509874154820514,0.45234099079931545,5.212005993678526
660,661,0.5567204085519584,0.49845460929467766,0.044855956218543575,3,2,700,0.9959145142075364,2.32668466969743,32.81553039625892,0.8113661411464166,0.4429566430435705,0.1363817946872019,0.9451150940080829,0.23836004732517177,0.8627123404165076,0.5595166035004475,0.002682189104452447,0.2483995990759754,0.45211404800950267,4.2119272350653825
661,662,0.8247544648537237,0.4022070298387367,0.14586903064390302,3,14,500,2.847602079542674,4.164159509345379,98.44659118877676,0.8387658069418423,0.43619348897522164,0.1360433745443758,0.9556977441695599,0.23817788683427224,0.8911873637443272,0.6308214653235369,0.0024287320111244536,0.2511818545554654,0.45032116048817894,5.459771221432286
662,663,0.5360421679993367,0.0356283638826293,0.012300610294628617,7,20,800,1.1627856944483086,2.3097346833547787,131.2621215850357,0.6748516148729248,0.4362389872098634,0.1359846760060495,0.9552042244560376,0.238076248998148,0.9111757160807447,0.7421474650974004,0.0008776354429256471,0.25206467855748066,0.45276647587684754,5.875609019462291
663,664,0.8177218228297614,0.04536085111746552,0.016197410184897634,5,17,500,0.8266438176584502,3.110197811854969,32.81553039625892,0.6255006916311501,0.43335668550549916,0.13495692547002308,0.9510218796769248,0.23636909625089247,0.8730904098993267,0.5984536912550114,0.0015308285803717406,0.24679068012998853,0.44404033855686603,4.409029794670838
664,665,0.8130273544904006,0.037639358325836814,0.03135543516344246,5,26,300,2.6982375665019758,0.6676711658037471,32.81553039625892,0.9714913920355679,0.4298616706358406,0.1342956947090405,0.9512693969304225,0.23535344669365843,0.8695719943278558,0.5895689889530575,0.0033173972777431125,0.2465352539051484,0.4417652214483729,4.751070089933496
665,666,0.5257129067421251,0.24818312360061817,0.12340014129420894,4,9,300,1.4227119261011087,1.7219186602211662,131.2621215850357,0.8640943781018017,0.4221684952577226,0.1334533062971573,0.9586503796072444,0.23428769700849625,0.8978479953601877,0.6715750757166131,0.0010288609003375217,0.24650444270909108,0.4362730193258438,5.214420499490324
666,667,0.5613884448313542,0.4382220379376469,0.13215585708670813,4,2,200,2.4523306852153226,1.7090867584893799,65.63106079251784,0.9125536657113299,0.4229169820364513,0.13322390664026942,0.9549585249547077,0.23382589473319154,0.8863125686769491,0.6352093640225127,0.001658309640220795,0.24668903146158985,0.43762912350356337,5.501160058887344
667,668,0.7591398603443555,0.3611080493368231,0.043089771555125306,4,10,700,1.5562435413441285,0.25582753222737953,98.44659118877676,0.7246340792328183,0.41980766816899007,0.1330163437278791,0.9588972909433527,0.2336196250758431,0.8983453631414393,0.6755113940738929,0.0024811044897937095,0.2456843729217451,0.4338221088843916,5.164269843334113
668,669,0.6212891330369126,0.04565440127233511,0.07055102475819948,4,8,500,0.5232278013344985,2.358247453752977,131.2621215850357,0.515465440696783,0.41985353725016983,0.13298361027367098,0.9586518944007174,0.23356617555645198,0.8938054881724925,0.6594721869709843,0.0017211404899738626,0.2461203770150529,0.43517234358423706,5.375008358419864
669,670,0.5066838416296978,0.20486961822146954,0.133077104260565,4,19,300,0.20092083607581457,4.386752265664193,131.2621215850357,0.5908616466140783,0.41998956324527603,0.1329413656529676,0.9579123722271706,0.2334777479180628,0.8923984080467342,0.6475916548761794,0.0021057985153723905,0.24621663616241554,0.4355071328593666,5.456146616945845
670,671,0.8051668916554592,0.3580753371115968,0.06179856013937142,6,26,200,1.5674431215483549,0.6161132708608302,131.2621215850357,0.5907191738478135,0.41685749897283236,0.13251654701969462,0.9598809978247566,0.23288025700966694,0.8995503990723405,0.68723838011681,0.0018903362219583127,0.24548141310968066,0.4331582160035297,5.411002315877145
671,672,0.7044775885427466,0.38594099029912254,0.01231858374042846,5,19,700,1.6281733300427885,1.2589952945347638,32.81553039625892,0.9133994139045392,0.42141917149896013,0.13257946105271706,0.9515153993904469,0.23272806940868357,0.8696876392663249,0.5910056399477833,0.002339872013433635,0.24393821889296569,0.43324900419303025,4.816844617310201
672,673,0.8903807930342199,0.2299002118846601,0.0210511211460404,5,18,800,1.858493254222763,1.4867752411841946,98.44659118877676,0.6195900521079628,0.41669882816099413,0.13215640749099283,0.9566820569683528,0.2322307719231667,0.9001785342403916,0.6891816302949939,0.0009605532812618366,0.24492519414143823,0.43150714509180466,5.4662963539007015
673,674,0.9506480053873244,0.32583395935321297,0.06967155104861908,4,22,500,2.6394657418550858,2.6271745627284644,131.2621215850357,0.8560070101653904,0.41252286178770997,0.13185544068173569,0.9618511382158157,0.2319168140285451,0.8984746507454299,0.6693926605892424,0.0012313378506900643,0.24327250054909316,0.4263441009771666,4.89644813728356
674,675,0.7934205590104395,0.372719737092165,0.09201531378363909,5,10,200,1.0123405016157543,4.498236985725061,131.2621215850357,0.7853891523344559,0.41331721507229524,0.1317959229897594,0.959634995364732,0.23175848985082076,0.8989015265709923,0.683337942161026,0.0015454228026226132,0.24366734694596787,0.42752424169446623,5.138477171996003
675,676,0.7358131825976308,0.11374080184676999,0.04157514992585235,6,27,300,2.4616339432379615,0.03571040884122523,131.2621215850357,0.7426152278826781,0.40907321638653416,0.13113396333213206,0.9613576185022934,0.23078590688306783,0.9050438159881906,0.7050131249938569,0.0013024254689435607,0.24225698176890093,0.42314415457455967,4.970439937498061
676,677,0.93232946092907,0.07746265557172133,0.02571999876745608,4,23,500,1.6902250934515624,4.0190244524173755,32.81553039625892,0.739248058127981,0.4142930436554879,0.13128830395679394,0.9527472294427378,0.23077362360714165,0.8624844538260653,0.5611556600976251,0.0022219695123937558,0.23956648964294097,0.42317818457340683,3.8101694198674485
677,678,0.705932370208748,0.3767973153728765,0.04869675617681012,4,19,800,2.6115808988081524,3.157094606091882,131.2621215850357,0.9725570943780044,0.4051471799773362,0.13044946948033626,0.962096534758451,0.229746624486547,0.898924401656578,0.6707104881451683,0.00035051527251311583,0.24056495313668586,0.41779382974096,4.708808529533948
678,679,0.5423830772131666,0.40381293478148755,0.15657993552332522,3,13,500,2.049526689719454,0.2616642865033142,131.2621215850357,0.9370545590129152,0.40514708469037847,0.13040331359858223,0.9616027120862342,0.22965995093576647,0.8906737495190532,0.6272680472151269,0.0013114953674260822,0.24072734989601385,0.4183158331004543,4.819037413860117
679,680,0.9412081842036694,0.4018017677207676,0.10598928697956127,3,13,800,2.0037599964108814,3.173356366269707,131.2621215850357,0.9985390785408308,0.406281864795636,0.13042820450596135,0.959634995364732,0.22964168481650846,0.8931426020327015,0.633525919321355,0.0016660027880054005,0.2414963991508688,0.4207725438099336,5.162265876873651
680,681,0.7213990682718687,0.13052426311742404,0.0752434734137524,3,12,300,2.785891686346182,0.30904230344611316,32.81553039625892,0.6199946819349788,0.40780225319145635,0.12998708560941866,0.9522531038118263,0.228743693857066,0.848500393827368,0.5200999242796153,0.0023101484641574106,0.23658136127934354,0.4166024205339177,3.426397156625005
681,682,0.9168220052375862,0.4073355023549946,0.12624789381961207,3,7,500,2.88678433982747,2.2205762324816614,131.2621215850357,0.7065862586038598,0.3952068239471474,0.12864399571559537,0.9628351480559141,0.22696241421936686,0.8858144343912653,0.6113740140479467,0.0011518618831173756,0.2375142861415512,0.4079840223435138,4.649171519644479
682,683,0.7038740525013661,0.08060940598756128,0.13471782466512483,4,4,200,2.7843055065293596,4.224311637448164,98.44659118877676,0.7088334979084974,0.39654574734565295,0.1285225386044872,0.9588954731911852,0.2266599097958502,0.8880291944063222,0.6311071303176246,0.0027204554313410086,0.23796239735022037,0.40951592774089607,4.986540215492963
683,684,0.505853305365452,0.2110171300638195,0.06605773445428968,3,23,800,1.1981062451840727,4.550673183910671,65.63106079251784,0.7793211982252126,0.3935272934553466,0.12815735225481423,0.9608659165409389,0.22614659941606924,0.8780880637303909,0.593626679417482,0.0026946434817404392,0.23666809275399073,0.4065372477939865,4.652510081995009
684,685,0.640642281776517,0.2055636391296896,0.05452176247360009,5,16,300,0.31091017944238675,3.5120268293310097,98.44659118877676,0.6692534397127364,0.3934138710718016,0.12814675759072922,0.9611116160422688,0.22613876500589486,0.8942588539110453,0.6685933454001708,0.001420658512029399,0.23656796812889197,0.4048464851960339,4.611859944810992
685,686,0.5110429226505899,0.17898059726638232,0.0733955692204016,3,16,700,2.214504811610531,4.284822073881195,65.63106079251784,0.8001257050497915,0.39212024503272946,0.12806635718194045,0.9625882367198055,0.22605253369133074,0.8776920039733032,0.5897826832951742,0.002681516383226723,0.23528532579979783,0.4021174499953827,4.0843568340951375
686,687,0.5814672135407148,0.03528437370021492,0.13205966285919998,3,28,500,2.4028478840471994,3.3858417119149085,98.44659118877676,0.8216441092211766,0.39114443190147596,0.12789858331432305,0.9628360569319978,0.22579935151823607,0.882117687504923,0.5939542748577832,0.0014756180739451913,0.2357794672181747,0.40241246195721825,4.4199045005373305
687,688,0.5134338270224676,0.19024094274651793,0.030163861243289146,6,29,300,2.8714044976193884,2.135525226801716,65.63106079251784,0.6498343419207454,0.38926076326707354,0.12779773580038414,0.9652960815322439,0.22571030691470212,0.8912449085140481,0.6621835674216063,0.002141431089417224,0.23543598640053004,0.4017599814581992,4.308921297733792
688,689,0.5193784677770912,0.24977416760233562,0.15530748600376695,3,22,300,1.5861219596521579,0.17188429175862607,65.63106079251784,0.5426341708058386,0.39352750205652437,0.12775775537547596,0.9569283623870721,0.22541613226455404,0.8638595082828907,0.5479938002566145,0.0018924825506126172,0.23552518321754295,0.4042337150538057,4.4846173392437905
689,690,0.6482224438720765,0.46482480385066416,0.0336765432788822,6,25,300,0.7743229295202442,2.319927087201904,98.44659118877676,0.6489774656584327,0.38710473102835385,0.12715718104063095,0.9628354510146087,0.22464444924759103,0.8969443005895578,0.6804139832548995,0.0019451886468405102,0.2350375699999136,0.39984226287227703,4.626475653920048
690,691,0.8228012885292058,0.46727194035775776,0.0676432532895353,5,5,200,0.4556585170098908,1.6427907494289924,98.44659118877676,0.5653586617948787,0.388489150086178,0.12699970281187728,0.9586518944007174,0.2242836819001738,0.8891980016655154,0.6581022672475416,0.0016825256152443852,0.23550063214482608,0.40156142049991644,5.001233326303622
691,692,0.5881934932531117,0.24918388636973987,0.0895958354058641,3,17,800,1.7417650508341302,3.1613214395976517,131.2621215850357,0.6063403921706132,0.38710485464386657,0.1269341310768713,0.9606211259156927,0.22423555221540198,0.88380456509522,0.6059846973092241,0.0008517853093244516,0.23503628002469315,0.39992170434881275,4.816688389767876
692,693,0.6549684631343055,0.19865905772879894,0.09108989201398238,5,29,200,0.10964900354428464,2.360334725549996,131.2621215850357,0.7937268021170372,0.37702828977062575,0.12562838173224317,0.9657892982870715,0.2223355342365921,0.8951302865913512,0.6609943818261385,0.0006559652695210997,0.2322621896301725,0.39042959203813143,4.464718349077401
693,694,0.5476858011365293,0.05183929036713825,0.019244956095725532,6,8,200,1.7511407631940918,3.9097998857897958,32.81553039625892,0.6751014955453651,0.37768641360957345,0.1253891286746635,0.9620992613867025,0.22186178458887232,0.8683610192136404,0.5870874786414233,0.0016575670682109005,0.22981783533014338,0.38595306437662547,3.586039279371289
694,695,0.8811806068535863,0.07193807769489008,0.011637610492438253,4,27,900,1.5754616823348853,0.9981440382995876,32.81553039625892,0.7113433098287129,0.3803189115406876,0.1253555188660181,0.9569301801392399,0.22167071631881785,0.8533980481886099,0.5406765439404037,0.0021032811522436012,0.22891806557923694,0.387439597086024,3.269421139955897
695,696,0.8987102769708322,0.36005566675747286,0.026365796594316898,5,7,500,0.0542432766170563,2.001649342053791,98.44659118877676,0.5186108522846646,0.3721036563459904,0.12466933504953856,0.9648037736535,0.22080541572555604,0.8897408723657743,0.6584237840886629,0.0008302224809651521,0.23074893981612185,0.3852835352389782,4.503297193998557
696,697,0.587477463547968,0.4910841716647178,0.10816081934149271,3,2,200,0.27930830341769763,4.486078789766633,32.81553039625892,0.9413181715946699,0.3764153345249525,0.12465931478728294,0.9569304830979345,0.22058123085140718,0.8417903573359933,0.4989709662524108,0.001322217508939425,0.22725519472239158,0.38339428668690256,3.0256263623264834
697,698,0.6210110399904386,0.3570263616890634,0.02736438240303752,3,21,700,0.041236662034035754,1.2418813018490011,32.81553039625892,0.507906598116481,0.37469067149440183,0.12438803947478023,0.9571764855579591,0.2201622224789465,0.8402465596768037,0.49743418850792465,0.002477268800219005,0.2265446179143557,0.38249777629164383,2.8989512203981826
698,699,0.6726322760285266,0.08637837812310495,0.12817635011783607,4,25,200,0.5770390894617452,3.586863870314867,98.44659118877676,0.7033868742860026,0.36656574318496093,0.12385881624626849,0.9662800913723423,0.21957053019380454,0.8805280082094231,0.6103135835334184,0.002016312914799864,0.22849327451458518,0.37758442569206324,4.063725816440367
699,700,0.6062236385977364,0.33176179695672614,0.0881275228876837,4,23,300,2.6866885443955164,4.545876320267928,98.44659118877676,0.6494285676295154,0.36563564204017307,0.12371796357802042,0.96652760862584,0.21935549896090478,0.8842673802101322,0.6208578267360992,0.0010923807642221367,0.228118087850528,0.3763021046835149,3.994697616942333
700,701,0.8827716848446013,0.10509598435942319,0.07145414246903739,5,1,200,0.5171590863154987,4.361972816774075,131.2621215850357,0.8038892193034436,0.36518173617884564,0.12370030162657467,0.9670190076284999,0.21933756506906016,0.8932652894164409,0.66180064005735,0.0019151931388495978,0.22811162399547097,0.37589358986043553,4.000253638107187
701,702,0.7377730187434133,0.2715122919788316,0.05327244985960983,5,21,300,2.1664297063677176,2.666933143826813,131.2621215850357,0.5189907816449267,0.3642965409443679,0.12339212063980813,0.9655417810335738,0.21881906834514933,0.889899094891965,0.6498866802424003,0.0012322740090037986,0.22813724773776603,0.3761432394352878,4.258394601113502
702,703,0.9556709081082044,0.27704964019791306,0.04315471241561149,4,26,700,0.4774772519814895,1.770770983797475,131.2621215850357,0.9334107428442446,0.3626398252406292,0.12327351301844706,0.9672644041711352,0.2186766443833485,0.8924810705727131,0.64441562353056,0.0011794274377029243,0.22789871961967806,0.375173040672253,4.217220024724222
703,704,0.5383616997280114,0.21314885870171296,0.09404373702954093,3,17,200,1.2260986868128019,2.333415779154321,32.81553039625892,0.6187430211810999,0.37010629234378567,0.12334624618594558,0.9547170668751022,0.21846331679827102,0.8341525747134011,0.4876414808954708,0.0015590852195001626,0.22476490742553912,0.37593333401738416,2.884507440252304
704,705,0.6452937799031775,0.39348506745883316,0.031267826134090765,5,10,500,0.15586973266280524,3.9313909969201655,131.2621215850357,0.6698887357809425,0.3610285536897454,0.123049042490965,0.9677567120498791,0.21833551999773898,0.8961250875171929,0.6735261978274925,0.0015411978430106765,0.22735370776499794,0.37322694395672296,4.130426312380298
705,706,0.9906485452486233,0.1282650312221239,0.13429317428007415,4,5,200,1.3917974600650087,4.860026648157685,131.2621215850357,0.9836780888941377,0.35839589351327084,0.12258337786102962,0.9675110125485492,0.21759447996130116,0.8870730039566406,0.6239607713019992,0.0013465457652435495,0.22674470731461144,0.3710085832683988,4.205174393641609
706,707,0.6538514066949219,0.12108732517373527,0.02387068265092919,5,1,700,0.7034984330222812,3.74689508362078,131.2621215850357,0.9971651513428574,0.35730678418930817,0.12229962438364454,0.9665263967910616,0.21712432038936402,0.8935657872722509,0.6574871984147505,0.001027181503616145,0.2259802068737235,0.36831921190908323,4.078716962005191
707,708,0.6032106358803015,0.005497914329240239,0.03600826971307338,3,6,500,1.792239306510925,3.002584302168267,32.81553039625892,0.7471369250691358,0.35964414235789066,0.1222311245170055,0.9616063475905696,0.21689092447470376,0.8370683573655319,0.4955054602209607,0.0025445137460065035,0.2221690238830994,0.3650114417155511,2.4335270925599284
708,709,0.7563442555082542,0.11533490585887934,0.04354032608104657,4,9,200,2.871810788949977,4.13102847896983,32.81553039625892,0.5289213382816982,0.36134606786007484,0.12226269017606621,0.9588988057368258,0.21686945656835982,0.844264420227946,0.5174349929622367,0.0021334081898963966,0.2235646713195894,0.3687731386927105,3.0872096316242548
709,710,0.9024818651996273,0.02619564779743061,0.04032873127211178,4,10,500,0.7049828326040748,4.150754914989591,65.63106079251784,0.9873452980242757,0.3546512422663689,0.12200233821385853,0.9680042293033768,0.21669206083370546,0.8749451242206389,0.5891830440719905,0.0013357038002558767,0.22467580959474692,0.36410368793923853,3.684375297518794
710,711,0.8481812162665152,0.33598806896352557,0.055729502047918225,4,28,500,1.0023139562596897,2.6091543765259466,131.2621215850357,0.647301666470228,0.35651240515149113,0.12200621775251233,0.9648040766121946,0.21661776668286317,0.8883930499003266,0.6354052480126458,0.0013044007661677979,0.22607410589401286,0.36875039215224714,4.365449499345142
711,712,0.796420090254055,0.177462330438505,0.019877976875764425,7,8,300,0.25369613429171356,3.0342347777006955,131.2621215850357,0.6231430094052658,0.3537208114802139,0.1219193299696512,0.9687422366834506,0.21657837463538812,0.8981854560891668,0.6890126324635902,0.0012296521080807678,0.22559990674810174,0.36686673833104877,4.165481492739742
712,713,0.6586527387102432,0.4559797920998166,0.021576457126936788,6,9,300,0.8645535778785884,0.032321788948552754,65.63106079251784,0.9540075446874872,0.35188250973897095,0.12181797736066588,0.9709568647410614,0.2164757519819846,0.8841556613133866,0.6287560544471928,0.0011922179450373769,0.2240583888928422,0.3614710886125458,3.5027650170669666
713,714,0.7081313903439537,0.17828566297540954,0.1832279166134274,3,20,300,2.041438387573122,4.6584898684058444,98.44659118877676,0.9882805116614521,0.35088378138205134,0.12179431060573827,0.9724346972533764,0.21647406081570203,0.8768439588900199,0.5732399696812138,0.0011229056158276439,0.22428225054189,0.3623788980786421,3.606986304394022
714,715,0.5905859254250101,0.39534555095008395,0.08309918953641454,3,29,800,1.7639748883914983,2.1324987362093055,131.2621215850357,0.9157703931688328,0.35190504639212933,0.12168904188239002,0.9694817588569975,0.216233560588155,0.8850194102227352,0.605375597228773,0.0017227687454893202,0.22436362898051315,0.36245263199615485,3.7598550244672513
715,716,0.5628078065781179,0.1555035018354437,0.17832520174425076,3,7,300,2.392010416949888,1.3470894466478582,131.2621215850357,0.7326387656379616,0.3539251479227006,0.12158826119458226,0.964804682529584,0.21595501678576304,0.8752442087741382,0.5706863631758428,0.0019962891634523307,0.22508519803884902,0.36515897248325135,4.227816231814385
716,717,0.5154778954596717,0.19399337997343474,0.04040473792800687,4,6,500,0.44118555169976514,2.439255985962032,65.63106079251784,0.9500415915082403,0.35058887082328294,0.12142686300901906,0.9689897539369483,0.21580713894585402,0.8768751233988633,0.5988321534939482,0.001671827040274758,0.22398759094830673,0.36161295881953753,3.790630857909294
717,718,0.825683605494123,0.385623334259869,0.08114272024688018,3,22,500,2.2093327068741684,4.671835073845074,65.63106079251784,0.9553430991278565,0.34884114319832166,0.12129723748885293,0.9707114681984258,0.21564584200420303,0.8701564960592647,0.5620198793552907,0.0014732824488770532,0.22292683758222515,0.3587307355095404,3.376367246570977
718,719,0.8142832003236415,0.3166316008047052,0.0955536719279899,3,23,500,2.4778227573357547,3.4828070107202307,98.44659118877676,0.5345184684556874,0.3500443264625943,0.12131608687505299,0.9687428426008399,0.21562570963545918,0.8722670430928445,0.5689273963550905,0.002333455322906851,0.22386573123117642,0.3609320728288781,3.8214467141455266
719,720,0.6895135631095487,0.4867286949880866,0.07399969535360962,3,20,900,1.6223812649566332,3.5512139931165576,131.2621215850357,0.994032783326387,0.349998848830538,0.12124809565905323,0.968250534722096,0.21550830058538528,0.8824840620247336,0.5985189980579003,0.00047704665193789995,0.22308893814912975,0.3577434581705946,3.5175617566252315
720,721,0.9469865287312523,0.45989628588971815,0.02802134671809966,4,19,300,1.500871556034539,2.075778380286552,32.81553039625892,0.5833936675918371,0.35369793230907237,0.12119792366616208,0.9611143426705203,0.21524867408674037,0.8438591069194252,0.5149254307197688,0.002885756956517537,0.22132587216058833,0.3602115278254769,2.823338215499982
721,722,0.7074097511688326,0.13670353596535312,0.02071134436367615,8,28,200,1.6030388250883894,3.749553747349859,98.44659118877676,0.7777158528013137,0.34368973969096844,0.12063532778160191,0.9726794878786226,0.21464866079495915,0.9000045589792413,0.6922902217289483,0.0009071721479181368,0.22270181679164028,0.3563080036158121,3.751784878068176
722,723,0.9039328228419906,0.3687049721559731,0.1120378498009751,3,16,300,0.8929508327048413,1.4903310058500208,65.63106079251784,0.8370087674419837,0.34464273545883684,0.12045306639176759,0.9689885421021698,0.21426724924980906,0.8655169598738783,0.5517619692247298,0.0018886714474696806,0.22167047247907284,0.3541066407049264,3.455135236572038
723,724,0.6452522528357102,0.2349941340789683,0.17912681610524278,3,14,300,2.07028967471353,4.653034024232685,131.2621215850357,0.8154608951145816,0.3451874446402091,0.12044214601572181,0.9680048352207662,0.21422687606519655,0.8771158595847043,0.5667902616349739,0.0007514004798886906,0.22225497511036246,0.3547193921765913,3.747475196680128
724,725,0.6088644498414668,0.31061326524008365,0.01913500401242554,7,1,300,2.276930495562092,2.503097661669655,131.2621215850357,0.6040530172981864,0.33908259210810754,0.11989270248692577,0.9726813056307902,0.21347123255536707,0.897236773334636,0.6909435700500512,0.0012389698948871242,0.22158419842367322,0.3521151762909598,3.8004961001955717
